0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.555295467376709,0.5543543100357056,4.674128604165162e-07,0.5327425003051758,0.5302945971488953,-0.0285842698067426,0.5324010252952576,0.4903982877731323,-0.0427205972373485,0.5682857632637024,0.4637256562709808,-0.054771851748228,0.5952467918395996,0.4418496787548065,-0.0650204122066497,0.527289092540741,0.3989168107509613,-0.0239236000925302,0.5119269490242004,0.3331558406352997,-0.0395376235246658,0.5030863285064697,0.2906906604766845,-0.0495545566082,0.4975391924381256,0.2531391382217407,-0.0571889467537403,0.5587130784988403,0.3948124349117279,-0.0223333127796649,0.5646591186523438,0.3252259790897369,-0.0385612957179546,0.5762225985527039,0.2834228277206421,-0.0500841923058033,0.5863730311393738,0.2455577701330185,-0.0573238804936409,0.5811328887939453,0.4140013754367828,-0.0239498913288116,0.6018619537353516,0.3799320757389068,-0.0503567457199096,0.6020957827568054,0.4184967577457428,-0.0578340925276279,0.5982677936553955,0.4481649696826935,-0.0567274391651153,0.5984092354774475,0.4451466500759125,-0.027671305462718,0.6148709058761597,0.4385044574737549,-0.052546739578247,0.6087260842323303,0.466598629951477,-0.0583541132509708,0.5985269546508789,0.4894903898239136,-0.0579772554337978,peace
0.555128276348114,0.5539566874504089,4.6576343493143213e-07,0.5325385928153992,0.529762864112854,-0.0284495744854211,0.5321981906890869,0.4898415803909302,-0.0425062216818332,0.5681837201118469,0.4629761576652527,-0.0545334629714489,0.595212996006012,0.4408426284790039,-0.0648235529661178,0.5270915031433105,0.39925017952919,-0.0239368509501218,0.5118426084518433,0.3331579566001892,-0.0394879169762134,0.5030599236488342,0.2908141016960144,-0.049525860697031,0.4977787435054779,0.2531844973564148,-0.0572602041065692,0.5587799549102783,0.3948226571083069,-0.0223074834793806,0.5647526979446411,0.3255155682563782,-0.0383972227573394,0.5763332843780518,0.2835279703140259,-0.0499948859214782,0.5866661071777344,0.2454435378313064,-0.0574309080839157,0.5812000036239624,0.413808524608612,-0.0238440558314323,0.6015022397041321,0.3792086839675903,-0.0500771030783653,0.6020973920822144,0.4175508916378021,-0.0577269941568374,0.5988414883613586,0.447554737329483,-0.0569132640957832,0.5983526110649109,0.4446330368518829,-0.0274860616773366,0.6147169470787048,0.4385116696357727,-0.0526102557778358,0.6085308790206909,0.4668302834033966,-0.0588538758456707,0.5986044406890869,0.4901970028877258,-0.0588407255709171,peace
0.5550028085708618,0.5535717010498047,4.673130149512872e-07,0.5321874022483826,0.5303998589515686,-0.0291107259690761,0.5321720838546753,0.4905378222465515,-0.0435287319123744,0.5681499242782593,0.4635915458202362,-0.0557869672775268,0.5950174927711487,0.4404780268669128,-0.0662314742803573,0.5273860692977905,0.398525983095169,-0.0246358290314674,0.5123445987701416,0.3330309391021728,-0.0406541489064693,0.5034830570220947,0.2904276251792907,-0.0509745739400386,0.4979068636894226,0.2525590062141418,-0.0589179471135139,0.5590754151344299,0.3943295180797577,-0.0230283141136169,0.5653700828552246,0.3251130282878876,-0.0397825874388217,0.5771582126617432,0.2830157876014709,-0.0517561323940753,0.5874918699264526,0.2444847375154495,-0.0594010092318058,0.5815852284431458,0.4135158658027649,-0.0246679745614528,0.6020929217338562,0.3791448771953583,-0.0517658367753028,0.6024466753005981,0.4181342422962188,-0.0595380179584026,0.598716139793396,0.4479374289512634,-0.0586554184556007,0.5988889336585999,0.4447335600852966,-0.0284398701041936,0.6152451634407043,0.4386001229286194,-0.0541119426488876,0.6088402271270752,0.4671738743782043,-0.0603855960071086,0.5984711050987244,0.4902197122573852,-0.0603456199169158,peace
0.5556733012199402,0.5538358092308044,4.745731416733179e-07,0.5332777500152588,0.5291538834571838,-0.0288533642888069,0.5331695079803467,0.4888605773448944,-0.0430333092808723,0.5692110061645508,0.4610145986080169,-0.0551864430308342,0.596243143081665,0.4385182559490204,-0.0654797852039337,0.5273623466491699,0.3972868025302887,-0.0231352690607309,0.512243926525116,0.3314363360404968,-0.0388212203979492,0.5036254525184631,0.2887381315231323,-0.0491731651127338,0.4982622265815735,0.2511079907417297,-0.0570281036198139,0.5590787529945374,0.3933895826339721,-0.0214102696627378,0.5652943849563599,0.3240419924259186,-0.0377596169710159,0.5771005749702454,0.2822402119636535,-0.0494365207850933,0.5875294804573059,0.2441288232803344,-0.0566571578383445,0.5818762183189392,0.4128337204456329,-0.0229747891426086,0.6018723249435425,0.3789144456386566,-0.0496238246560096,0.6016420722007751,0.4192653000354767,-0.056459467858076,0.5977598428726196,0.4498544335365295,-0.0545962005853652,0.5993558764457703,0.4445611536502838,-0.0266833398491144,0.6157557368278503,0.4352247714996338,-0.0515890531241893,0.6098076701164246,0.4638530910015106,-0.0566035620868206,0.59993577003479,0.4872824549674988,-0.0553894750773906,peace
0.5551490187644958,0.5524767637252808,4.6644640860904484e-07,0.5324912071228027,0.5283216834068298,-0.0286554954946041,0.5324892401695251,0.4881377816200256,-0.0427750088274478,0.5685465335845947,0.4615099430084228,-0.0548003762960433,0.5954110622406006,0.439245343208313,-0.065049260854721,0.5276421904563904,0.3967230916023254,-0.0240130145102739,0.5124763250350952,0.331017404794693,-0.0396626107394695,0.5037122964859009,0.2886329591274261,-0.049775443971157,0.4983330965042114,0.2512527704238891,-0.0575264915823936,0.5589918494224548,0.3925946950912475,-0.0223406385630369,0.5653054118156433,0.3233327269554138,-0.0385664291679859,0.5771933197975159,0.2812581062316894,-0.0502656362950801,0.5877051949501038,0.2434092462062835,-0.0577311925590038,0.5812785029411316,0.4119182825088501,-0.023883756250143,0.6016632914543152,0.377519279718399,-0.0502983555197715,0.6025399565696716,0.4152336120605469,-0.0581054799258708,0.5993583798408508,0.4449227452278137,-0.0573583506047725,0.5984188914299011,0.4434224665164947,-0.0275261662900447,0.6147825717926025,0.4366151094436645,-0.0526464357972145,0.6089819073677063,0.4645180106163025,-0.0587451234459877,0.5991092920303345,0.4877782464027405,-0.0586178749799728,peace
0.5553078055381775,0.552604615688324,4.707927416802704e-07,0.5322251319885254,0.5283541679382324,-0.0289850775152444,0.5313852429389954,0.4885650873184204,-0.0433072075247764,0.5671221017837524,0.4614140093326568,-0.0555037930607795,0.5941989421844482,0.4390738606452942,-0.065909132361412,0.5273390412330627,0.3967547416687011,-0.0240569785237312,0.5122877359390259,0.3312194049358368,-0.0399069711565971,0.5035792589187622,0.2886014878749847,-0.050286766141653,0.4984084367752075,0.2510031461715698,-0.0581962428987026,0.5590583086013794,0.3924553394317627,-0.022215349599719,0.5654525756835938,0.3235513865947723,-0.0385306291282177,0.5772448778152466,0.2813102006912231,-0.0502572022378444,0.5878394246101379,0.2434043884277343,-0.0576949156820774,0.5815396308898926,0.4116422235965729,-0.0236508306115865,0.601760745048523,0.3780978322029114,-0.0502866506576538,0.6024429202079773,0.4164981842041015,-0.0580228008329868,0.5993462800979614,0.4469024837017059,-0.057077057659626,0.5986944437026978,0.442918986082077,-0.0272231232374906,0.6147635579109192,0.4361770749092102,-0.0526763834059238,0.6089516878128052,0.4647167325019836,-0.0587931461632251,0.59934002161026,0.4886430203914642,-0.0585224665701389,peace
0.554962158203125,0.5531627535820007,4.690601826951024e-07,0.5316240787506104,0.5292612314224243,-0.0287591908127069,0.5311235785484314,0.4890779852867126,-0.0430716760456562,0.5669298768043518,0.4622381925582886,-0.0553856305778026,0.593529462814331,0.4395551085472107,-0.065876804292202,0.527389645576477,0.3972185254096985,-0.0241734813898801,0.5123785138130188,0.3311344981193542,-0.0402165874838829,0.5035653114318848,0.2885228395462036,-0.0505726113915443,0.4981338083744049,0.2507336437702179,-0.0585617795586586,0.5590832829475403,0.3928734064102173,-0.0226607955992221,0.5656364560127258,0.3236518800258636,-0.0394323728978633,0.5775197744369507,0.2817219197750091,-0.0513760298490524,0.5881028771400452,0.243362158536911,-0.0590216740965843,0.5814021229743958,0.4121143519878387,-0.0243851300328969,0.6019114255905151,0.37738698720932,-0.05116643384099,0.601971447467804,0.4168641865253448,-0.0584816075861454,0.5984125137329102,0.4471952021121979,-0.0573469884693622,0.5985512733459473,0.443548709154129,-0.0282720625400543,0.6146866083145142,0.4370622336864471,-0.053589142858982,0.6079819202423096,0.4653958082199096,-0.0596009492874145,0.5976879000663757,0.4882991015911102,-0.059406328946352,peace
0.5546213388442993,0.553705096244812,4.621056461928674e-07,0.5313011407852173,0.5299916863441467,-0.0284875836223363,0.5308468341827393,0.4897386729717254,-0.0425913408398628,0.5668232440948486,0.4626660645008087,-0.054702952504158,0.5934151411056519,0.4398673772811889,-0.0650058463215828,0.5270403027534485,0.3980994820594787,-0.0240522939711809,0.5119908452033997,0.3320934772491455,-0.0400423221290111,0.5033249855041504,0.2893300056457519,-0.0504722036421299,0.498043805360794,0.2514099776744842,-0.058567851781845,0.5587566494941711,0.3934641182422638,-0.0226694419980049,0.5654024481773376,0.3241793215274811,-0.0392129532992839,0.5774310827255249,0.2822102904319763,-0.0511467270553112,0.5881718993186951,0.2438613027334213,-0.058900773525238,0.5810942053794861,0.4126896858215332,-0.0244950260967016,0.6016385555267334,0.3781597018241882,-0.0508344657719135,0.601274847984314,0.4168333113193512,-0.0581254698336124,0.5972929000854492,0.4465455710887909,-0.0571748130023479,0.5982231497764587,0.4443272352218628,-0.0284837409853935,0.6143652200698853,0.43720543384552,-0.0534366704523563,0.6074478030204773,0.4648540019989013,-0.0593186654150486,0.5968389511108398,0.4874722063541412,-0.0591706149280071,peace
0.5544543862342834,0.5553454756736755,4.653226710615854e-07,0.5312021374702454,0.5314148664474487,-0.0284880548715591,0.5308613777160645,0.4906842410564422,-0.0425461865961551,0.5667003989219666,0.4629542827606201,-0.0546015389263629,0.5932218432426453,0.4396166503429413,-0.0648687332868576,0.5265306234359741,0.3981951177120209,-0.0234767217189073,0.5115649700164795,0.3324261009693146,-0.0394355617463588,0.5029630661010742,0.2895830869674682,-0.0499629639089107,0.4978502988815307,0.2517396211624145,-0.0580855309963226,0.5582718849182129,0.3935538530349731,-0.0219741277396678,0.5650542974472046,0.3246715664863586,-0.0387029983103275,0.5771318674087524,0.2827021479606628,-0.0508027113974094,0.5880101919174194,0.2443935871124267,-0.0585435591638088,0.5807008147239685,0.4125865399837494,-0.0237001460045576,0.6014639735221863,0.3790939152240753,-0.0502575971186161,0.6008565425872803,0.4181979894638061,-0.0576594471931457,0.596788227558136,0.4481946527957916,-0.056641936302185,0.5977822542190552,0.4439547955989837,-0.0275783147662878,0.6138661503791809,0.4378664195537567,-0.0527165755629539,0.6069295406341553,0.4663197994232178,-0.0586956478655338,0.596484363079071,0.4891908764839172,-0.0584833137691021,peace
0.554115891456604,0.5556529760360718,4.671576334658312e-07,0.5307970643043518,0.5315249562263489,-0.0285250209271907,0.5303477048873901,0.4906982779502868,-0.0426999144256114,0.5667707920074463,0.4633931815624237,-0.0549696944653987,0.5939217209815979,0.4406674206256866,-0.0654468834400177,0.5265912413597107,0.3995038270950317,-0.0238620694726705,0.5117053985595703,0.3335431814193725,-0.0398632809519767,0.503253698348999,0.2909212708473205,-0.0500831715762615,0.4982589483261108,0.2531009912490845,-0.0578373819589614,0.5583782196044922,0.3947440385818481,-0.0224172193557024,0.5654441118240356,0.3253850638866424,-0.0392095036804676,0.5772920846939087,0.2833797931671142,-0.0508688427507877,0.5879079103469849,0.2450353056192398,-0.0581357590854167,0.5808550119400024,0.4135444760322571,-0.0241871159523725,0.6014949679374695,0.379704862833023,-0.0507521666586399,0.6003775000572205,0.4203515648841858,-0.0574064143002033,0.5960772037506104,0.4511831998825073,-0.0556593388319015,0.5981489419937134,0.4444483816623688,-0.0281476732343435,0.6142450571060181,0.4378233253955841,-0.0527941398322582,0.6070891618728638,0.4669344425201416,-0.0580153204500675,0.5966739058494568,0.4903665781021118,-0.0571977831423282,peace
